epoch,drag_1_loss,drag_1_mae,drag_2_loss,drag_2_mae,flow_output_loss,flow_output_mae,learning_rate,lift_1_loss,lift_1_mae,lift_2_loss,lift_2_mae,loss,val_drag_1_loss,val_drag_1_mae,val_drag_2_loss,val_drag_2_mae,val_flow_output_loss,val_flow_output_mae,val_lift_1_loss,val_lift_1_mae,val_lift_2_loss,val_lift_2_mae,val_loss
64,0.0037700000684708357,0.04586201161146164,0.003920184448361397,0.04621907323598862,0.001774866133928299,0.021570876240730286,3.354626301188546e-07,0.008877376094460487,0.05717344582080841,0.00771209504455328,0.058102499693632126,0.005640411749482155,0.004833329934626818,0.04795678332448006,0.004106984473764896,0.04630659148097038,0.0017491993494331837,0.02099129930138588,0.012558938935399055,0.06029008328914642,0.00904564093798399,0.06211884319782257,0.0070475200191140175
65,0.003702003275975585,0.04547275975346565,0.0038294754922389984,0.0457354299724102,0.0017554564401507378,0.02133280038833618,3.354626301188546e-07,0.0087128896266222,0.056981295347213745,0.007495727390050888,0.05728593468666077,0.005517067853361368,0.004511643201112747,0.04609907045960426,0.004155323375016451,0.04681237041950226,0.001731228199787438,0.02077365480363369,0.012375375255942345,0.059131983667612076,0.009171102195978165,0.06355145573616028,0.006971148308366537
66,0.0036455702502280474,0.04513968154788017,0.003766472917050123,0.04535696282982826,0.0017379821510985494,0.021115470677614212,3.354626301188546e-07,0.008438878692686558,0.05573839694261551,0.007312594447284937,0.05673274025321007,0.005385588388890028,0.004459447227418423,0.04571373015642166,0.0038724159821867943,0.04479963704943657,0.0017152855871245265,0.02055530808866024,0.012347239069640636,0.0583941750228405,0.008622981607913971,0.05952338129281998,0.006764497607946396
67,0.003593574045225978,0.04482730105519295,0.003697385312989354,0.04497319087386131,0.0017209898214787245,0.020904770120978355,3.354626301188546e-07,0.008243316784501076,0.055502790957689285,0.00713391462340951,0.05612575635313988,0.005272446200251579,0.004475664347410202,0.046034518629312515,0.003970753867179155,0.04569173976778984,0.0017030597664415836,0.020316386595368385,0.011901705525815487,0.057350169867277145,0.008521616458892822,0.06059148162603378,0.006665999069809914
68,0.003518511075526476,0.04438939690589905,0.003626198275014758,0.04459942877292633,0.0017052337061613798,0.02070317044854164,3.354626301188546e-07,0.008086727932095528,0.054775215685367584,0.007017289754003286,0.055801279842853546,0.005176486447453499,0.004369376227259636,0.04506785422563553,0.004015413578599691,0.04599802941083908,0.0016844527563080192,0.02019420638680458,0.011792839504778385,0.057395998388528824,0.009374924004077911,0.06693016737699509,0.0068177697248756886
69,0.003423623740673065,0.04382062703371048,0.0035406015813350677,0.04394276812672615,0.0016901141498237848,0.020515786483883858,3.354626301188546e-07,0.007947979494929314,0.05457817018032074,0.006823964416980743,0.05504107102751732,0.005059652961790562,0.0043674008920788765,0.04565569385886192,0.003780726809054613,0.044558923691511154,0.0016710374038666487,0.02005664072930813,0.012088360264897346,0.059533003717660904,0.008489423431456089,0.060034435242414474,0.006630431395024061
70,0.0033984531182795763,0.04365736246109009,0.00347921927459538,0.04366413503885269,0.0016756862169131637,0.020333988592028618,3.354626301188546e-07,0.00773215526714921,0.05362490937113762,0.006678959354758263,0.05427946895360947,0.004957553930580616,0.004377901554107666,0.04555574804544449,0.003787544323131442,0.04475066438317299,0.0016564367106184363,0.019849583506584167,0.011517138220369816,0.05637256056070328,0.008366333320736885,0.05974361672997475,0.006476650480180979
71,0.003312691580504179,0.043124422430992126,0.0034399954602122307,0.04349714517593384,0.001661899033933878,0.020163655281066895,3.354626301188546e-07,0.0075773517601192,0.05324328690767288,0.0065197874791920185,0.05376462638378143,0.004857403226196766,0.004189092665910721,0.04421420022845268,0.004700548015534878,0.05172320082783699,0.0016433516284450889,0.019672516733407974,0.01113178301602602,0.05405469238758087,0.007819106802344322,0.05728510022163391,0.006428454536944628
72,0.003258651588112116,0.042754676192998886,0.0033984575420618057,0.043246008455753326,0.001648836536332965,0.01999608986079693,3.354626301188546e-07,0.007388260215520859,0.05253053084015846,0.006380866747349501,0.05316022410988808,0.004760787822306156,0.004593051970005035,0.046727150678634644,0.0035703512839972973,0.04304189234972,0.001632249215617776,0.019502023234963417,0.011045463383197784,0.0536106713116169,0.008060518652200699,0.05945877358317375,0.006298835389316082
73,0.003202141961082816,0.04253675043582916,0.00333305518142879,0.04288606345653534,0.0016364228213205934,0.019839059561491013,3.354626301188546e-07,0.007320860866457224,0.05232652649283409,0.0062809777446091175,0.05305681377649307,0.004694472998380661,0.004458174575120211,0.04610222950577736,0.0037021569442003965,0.04481731727719307,0.0016215642681345344,0.01931327022612095,0.013382485136389732,0.06959977746009827,0.007472222670912743,0.056145571172237396,0.0066905394196510315
74,0.003144675400108099,0.04208680987358093,0.0032700197771191597,0.04254152253270149,0.0016242355341091752,0.01968379318714142,3.354626301188546e-07,0.007152230944484472,0.05188080668449402,0.006166283506900072,0.05256209895014763,0.004602393601089716,0.004112012684345245,0.043781764805316925,0.0044368961825966835,0.04964491352438927,0.0016120176296681166,0.019182467833161354,0.010698764584958553,0.052599113434553146,0.007395017892122269,0.05583147704601288,0.006155808921903372
75,0.0031043163035064936,0.04185868054628372,0.003196209203451872,0.04192259907722473,0.0016123484820127487,0.019534209743142128,3.354626301188546e-07,0.007018999196588993,0.05105049908161163,0.006001572590321302,0.05175396427512169,0.00450848089531064,0.004065354820340872,0.043464332818984985,0.0035444526001811028,0.043221812695264816,0.0015971807297319174,0.019056471064686775,0.010729418136179447,0.05338069424033165,0.008128752000629902,0.062230538576841354,0.00611501419916749
76,0.0030214169528335333,0.04129185900092125,0.0031170269940048456,0.04129606485366821,0.001601151772774756,0.01939317211508751,3.354626301188546e-07,0.006859271787106991,0.050435397773981094,0.0059265634045004845,0.05170488730072975,0.0044180769473314285,0.0041601574048399925,0.044191356748342514,0.003582002129405737,0.04384293407201767,0.0015856799436733127,0.018943414092063904,0.01060507632791996,0.05376182869076729,0.007955959998071194,0.060736555606126785,0.006076788064092398
77,0.0030240584164857864,0.04138146713376045,0.0030786916613578796,0.041256118565797806,0.0015902884770184755,0.01925637014210224,3.354626301188546e-07,0.006717964541167021,0.050163790583610535,0.005811452865600586,0.05106526240706444,0.004351262003183365,0.003944011405110359,0.04284720495343208,0.0037059858441352844,0.045061852782964706,0.0015765109565109015,0.018873797729611397,0.010280102491378784,0.05218666046857834,0.007033622823655605,0.054475583136081696,0.005774489603936672
78,0.002941393991932273,0.04081111401319504,0.0030463014263659716,0.04107246547937393,0.0015798386884853244,0.01912412978708744,3.354626301188546e-07,0.006614667363464832,0.04982161894440651,0.005630843807011843,0.05040094256401062,0.004260452464222908,0.0040017347782850266,0.043164439499378204,0.003287423634901643,0.041586343199014664,0.0015659452183172107,0.018698593601584435,0.010250323452055454,0.0518515482544899,0.007205890491604805,0.05543597787618637,0.005724302027374506
79,0.002915607765316963,0.04068884253501892,0.0029969136230647564,0.04083129018545151,0.0015695210313424468,0.018993575125932693,3.354626301188546e-07,0.006496051326394081,0.04947362467646599,0.0055160862393677235,0.049875658005476,0.00419000256806612,0.004732143133878708,0.049195222556591034,0.0035656734835356474,0.043682798743247986,0.0015570000978186727,0.018529891967773438,0.01003248244524002,0.05206238850951195,0.006924005690962076,0.053652964532375336,0.005837918259203434
80,0.002849034033715725,0.04016862064599991,0.0029528753366321325,0.04046943411231041,0.0015596143202856183,0.018865952268242836,3.354626301188546e-07,0.0063764117658138275,0.04911936819553375,0.005389892030507326,0.04902980476617813,0.004108802415430546,0.0038706613704562187,0.0424397811293602,0.003631910076364875,0.044244665652513504,0.0015473070088773966,0.018451929092407227,0.010738760232925415,0.054373849183321,0.007726791314780712,0.05749402940273285,0.0059975567273795605
81,0.0028174074832350016,0.039987046271562576,0.0028842431493103504,0.04008354991674423,0.0015501925954595208,0.01874593272805214,3.354626301188546e-07,0.006230552215129137,0.048567723482847214,0.0052996352314949036,0.04906647279858589,0.004032183438539505,0.003771031042560935,0.04172775149345398,0.0031579448841512203,0.04065544903278351,0.0015404524747282267,0.018297959119081497,0.009915539063513279,0.051752280443906784,0.006678685080260038,0.05368513613939285,0.005446766037493944
82,0.0027733752503991127,0.039702270179986954,0.0028170759323984385,0.039632219821214676,0.0015411654021590948,0.0186277125030756,3.354626301188546e-07,0.006125806365162134,0.04819510504603386,0.005261113867163658,0.048671118915081024,0.00397402374073863,0.003890509717166424,0.042521629482507706,0.003110242076218128,0.04025113210082054,0.0015297585632652044,0.018224358558654785,0.00962531566619873,0.05028762295842171,0.006564691197127104,0.05284319445490837,0.005370896775275469
83,0.0026988645549863577,0.039036285132169724,0.0028124991804361343,0.03958979249000549,0.0015321458922699094,0.01850808784365654,3.354626301188546e-07,0.006031577475368977,0.047788575291633606,0.005132518708705902,0.04837958142161369,0.0039051957428455353,0.00397265050560236,0.042972251772880554,0.003316833870485425,0.041994862258434296,0.0015225219540297985,0.018198490142822266,0.009594730101525784,0.04985978081822395,0.007418629713356495,0.05641971528530121,0.0056203920394182205
84,0.0026864497922360897,0.03913496062159538,0.0027513003442436457,0.03916987404227257,0.0015236235922202468,0.018400391563773155,3.354626301188546e-07,0.005912132561206818,0.04744211584329605,0.005079390946775675,0.04809799790382385,0.003848951542750001,0.0036770773585885763,0.04104812443256378,0.0033983541652560234,0.04235796630382538,0.0015149207320064306,0.01797572895884514,0.00944426842033863,0.04953625053167343,0.006642478518188,0.05220891535282135,0.005362981464713812
85,0.002678708406165242,0.038963187485933304,0.002719940384849906,0.03890485316514969,0.0015155303990468383,0.018289990723133087,3.354626301188546e-07,0.005802779458463192,0.046726398169994354,0.004959313198924065,0.04743066430091858,0.003787718014791608,0.0037140343338251114,0.04144050553441048,0.0030667728278785944,0.040291547775268555,0.0015076209092512727,0.017863281071186066,0.009318786673247814,0.04896017163991928,0.006460449192672968,0.052437543869018555,0.005226769484579563
86,0.002642580308020115,0.038706500083208084,0.0026715348940342665,0.0384373664855957,0.001507344888523221,0.018184667453169823,3.354626301188546e-07,0.00571022555232048,0.046411871910095215,0.004864357877522707,0.047091152518987656,0.0037256916984915733,0.003681484144181013,0.041220348328351974,0.0035292913671582937,0.04356074333190918,0.0015009422786533833,0.017791777849197388,0.00936960056424141,0.04996084049344063,0.006425682455301285,0.05178935453295708,0.005326456855982542
87,0.0025777877308428288,0.03829490393400192,0.0026333003770560026,0.038346365094184875,0.0014943490969017148,0.01808156445622444,3.354626301188546e-07,0.0055872234515845776,0.04619980603456497,0.004778411239385605,0.04679230973124504,0.0036541998852044344,0.0037348156329244375,0.04184335470199585,0.003074061358347535,0.0404670387506485,0.0014794894959777594,0.017691582441329956,0.010023747570812702,0.05363111570477486,0.006257606670260429,0.051820058375597,0.005343251395970583
88,0.002524356124922633,0.03792223334312439,0.002602742984890938,0.038047004491090775,0.0014771543210372329,0.017968740314245224,3.354626301188546e-07,0.005551850888878107,0.046204838901758194,0.004664808977395296,0.046109639108181,0.003600059077143669,0.0035370653495192528,0.040271591395139694,0.0030404289718717337,0.03997247293591499,0.001468023518100381,0.01757602021098137,0.00901693943887949,0.047960128635168076,0.006106351036578417,0.05123554915189743,0.005029479041695595
89,0.0025041045155376196,0.03775652125477791,0.002566876821219921,0.03789603337645531,0.001466058660298586,0.017856480553746223,3.354626301188546e-07,0.005431880243122578,0.04566292092204094,0.004610994830727577,0.0460304394364357,0.0035472221206873655,0.00352277560159564,0.04019058868288994,0.0029666998889297247,0.03974465653300285,0.0014567802427336574,0.017529504373669624,0.009087521582841873,0.04969104006886482,0.006277470383793116,0.05137603357434273,0.005062932148575783
90,0.002460078103467822,0.03745134174823761,0.0025404812768101692,0.03775191307067871,0.0014568291371688247,0.017749736085534096,3.354626301188546e-07,0.005308859050273895,0.04486887902021408,0.004508411046117544,0.04554750397801399,0.0034796942491084337,0.0037417106796056032,0.042065203189849854,0.0030818211380392313,0.04069813713431358,0.001447741175070405,0.01737944781780243,0.008863838389515877,0.04741234332323074,0.006553731393069029,0.05614692345261574,0.005149021279066801
91,0.002465571742504835,0.03756099194288254,0.002457910915836692,0.037175167351961136,0.0014484483981505036,0.017640259116888046,3.354626301188546e-07,0.005262050312012434,0.04491083696484566,0.004474590066820383,0.045596860349178314,0.0034433722030371428,0.003505073022097349,0.04020030051469803,0.002918325364589691,0.03923694044351578,0.0014405394904315472,0.017302051186561584,0.00871782936155796,0.047180090099573135,0.005759806372225285,0.049817051738500595,0.004846786614507437
92,0.0024099894799292088,0.03705335780978203,0.002437141491100192,0.036832500249147415,0.0013206194853410125,0.017491942271590233,3.354626301188546e-07,0.005141598638147116,0.04444180801510811,0.004421029705554247,0.04522107541561127,0.003374256193637848,0.0035303677432239056,0.04018833488225937,0.0028419294394552708,0.03856832906603813,0.0011669276282191277,0.017024219036102295,0.008732370100915432,0.048099420964717865,0.005804881453514099,0.04984632134437561,0.00482134148478508
93,0.0023587702307850122,0.03680264204740524,0.0023909956216812134,0.036583852022886276,0.0011081644333899021,0.0170795526355505,3.354626301188546e-07,0.005081678740680218,0.04419928416609764,0.004376606084406376,0.04516690596938133,0.003307628445327282,0.0034568109549582005,0.03971502557396889,0.0027882051654160023,0.038229674100875854,0.0010600794339552522,0.016542011871933937,0.008494063280522823,0.0471535325050354,0.00562333082780242,0.04895281046628952,0.004687549080699682
94,0.0023411938454955816,0.03661716356873512,0.002409986685961485,0.03666292876005173,0.001045440323650837,0.016672547906637192,3.354626301188546e-07,0.004993688780814409,0.04384944215416908,0.004215529188513756,0.04425423964858055,0.0032456296030431986,0.0033534325193613768,0.0391000472009182,0.0028254911303520203,0.038740191608667374,0.0010253558866679668,0.016195310279726982,0.008447855710983276,0.04631499946117401,0.00566801056265831,0.04886411130428314,0.004668863490223885
95,0.002303654793649912,0.03628871589899063,0.002349125687032938,0.03628133609890938,0.0010216566734015942,0.016372064128518105,3.354626301188546e-07,0.004933346062898636,0.0436270572245121,0.004157352261245251,0.043957266956567764,0.003194445976987481,0.0034321811981499195,0.03986011818051338,0.002721172058954835,0.03787153586745262,0.0010107856942340732,0.01592392288148403,0.008376342244446278,0.046332214027643204,0.005547901149839163,0.048839401453733444,0.004618535749614239
96,0.0022594158072024584,0.03600229695439339,0.002329258481040597,0.036232784390449524,0.0010087918490171432,0.01617022417485714,3.354626301188546e-07,0.0048452503979206085,0.043176062405109406,0.004133640788495541,0.044053517282009125,0.0031535786110907793,0.003379885572940111,0.03942518308758736,0.002943057334050536,0.03909565135836601,0.0009988175006583333,0.015797561034560204,0.0082304198294878,0.046145301312208176,0.005623016972094774,0.04984773322939873,0.004639570135623217
97,0.002276020823046565,0.03610771894454956,0.0022770995274186134,0.03586757928133011,0.000999086070805788,0.016024531796574593,3.354626301188546e-07,0.004779675044119358,0.043204959481954575,0.004040575586259365,0.043435387313365936,0.003108914941549301,0.003665048163384199,0.04155424237251282,0.0026768932584673166,0.03749357908964157,0.00099368451628834,0.01564657688140869,0.008189518935978413,0.04586106911301613,0.005462838802486658,0.04834279417991638,0.0045980834402143955
98,0.002207633573561907,0.03561581298708916,0.002259953645989299,0.035585880279541016,0.0009914098773151636,0.01590588502585888,3.354626301188546e-07,0.004638670478016138,0.04240310564637184,0.004028491210192442,0.043597955256700516,0.0030544588807970285,0.0032853628508746624,0.03855795040726662,0.0029030502773821354,0.03978157415986061,0.0009834967786446214,0.0155342323705554,0.008336029015481472,0.04590447247028351,0.005715024191886187,0.05117585137486458,0.004652231000363827
99,0.0022084282245486975,0.035581137984991074,0.0022396317217499018,0.03549041971564293,0.0009843074949458241,0.015806186944246292,3.354626301188546e-07,0.004650463815778494,0.04263021796941757,0.0039055475499480963,0.04268817603588104,0.0030243471264839172,0.0034714394714683294,0.040291305631399155,0.0026864625979214907,0.03776557371020317,0.000977863441221416,0.015426907688379288,0.008443712256848812,0.048898596316576004,0.005604980047792196,0.04899217560887337,0.004644270054996014
100,0.002158170100301504,0.035258613526821136,0.0021945687476545572,0.035136204212903976,0.0009779956890270114,0.015714194625616074,3.354626301188546e-07,0.004583883564919233,0.042455192655324936,0.003874512854963541,0.04255165532231331,0.0029803053475916386,0.0032414570450782776,0.03836159035563469,0.002622167346999049,0.03714613988995552,0.000970163440797478,0.015359141863882542,0.008269540034234524,0.048042383044958115,0.006199394818395376,0.05532655864953995,0.004671841859817505
101,0.002141932025551796,0.03503549471497536,0.002163628814741969,0.03491543233394623,0.0009718303335830569,0.01562647894024849,3.354626301188546e-07,0.004453863482922316,0.04172014817595482,0.0037804648745805025,0.042100030928850174,0.002918655052781105,0.00348967919126153,0.04006000980734825,0.0031917779706418514,0.04145455360412598,0.000967434432823211,0.015270418487489223,0.007930858060717583,0.04467678442597389,0.005310464650392532,0.0475950613617897,0.0045793685130774975
102,0.002105163177475333,0.034791670739650726,0.0021331084426492453,0.034715935587882996,0.0009661319782026112,0.015542593784630299,3.354626301188546e-07,0.004415568429976702,0.0414854921400547,0.0037320698611438274,0.04191357642412186,0.002883444307371974,0.0033295650500804186,0.039147645235061646,0.002640791703015566,0.03740860894322395,0.0009608895634301007,0.015208368189632893,0.008035794831812382,0.047334857285022736,0.0052733831107616425,0.047597967088222504,0.004433983005583286
103,0.002095587318763137,0.03473940119147301,0.0021043007727712393,0.03444201499223709,0.0009606824023649096,0.015466038137674332,3.354626301188546e-07,0.00437957514077425,0.04142339155077934,0.0036750829312950373,0.04170040041208267,0.0028533434960991144,0.003171446267515421,0.03832417353987694,0.002578243613243103,0.036798615008592606,0.0009570497204549611,0.015093286521732807,0.008065488189458847,0.04774632677435875,0.005606879945844412,0.05108549818396568,0.004465667996555567
104,0.002036248566582799,0.03424207866191864,0.002097689313814044,0.03437273949384689,0.0009554707212373614,0.015386614017188549,3.354626301188546e-07,0.00427720881998539,0.04092896729707718,0.0036318593192845583,0.04142759367823601,0.002805224386975169,0.003155909013003111,0.03783736750483513,0.0026445176918059587,0.037653710693120956,0.0009490317315794528,0.015069002285599709,0.008016074076294899,0.04620572552084923,0.00546601228415966,0.05099011957645416,0.004433469381183386
105,0.0020267728250473738,0.034190282225608826,0.0020794000010937452,0.03431406989693642,0.0009504040936008096,0.015316370874643326,3.354626301188546e-07,0.004207329358905554,0.04078769311308861,0.0035763022024184465,0.041373856365680695,0.002770249266177416,0.0032056912314146757,0.03875218704342842,0.0025529556442052126,0.03638644143939018,0.0009447854245081544,0.014969882555305958,0.007567527703940868,0.044632378965616226,0.004957822151482105,0.04613373056054115,0.004208376165479422
106,0.00202290085144341,0.03421952202916145,0.002047032117843628,0.034005213528871536,0.0009454371174797416,0.015243299305438995,3.354626301188546e-07,0.004144721664488316,0.040685832500457764,0.003514587413519621,0.04087978973984718,0.0027336219791322947,0.003121458226814866,0.03792187198996544,0.002521004294976592,0.03654354438185692,0.000940532423555851,0.014908835291862488,0.007558802142739296,0.04445399343967438,0.005171395838260651,0.047398004680871964,0.00422790227457881
107,0.0019600496161729097,0.033569857478141785,0.0020167084876447916,0.033865172415971756,0.000940596975851804,0.015173027291893959,3.354626301188546e-07,0.0040832203812897205,0.040224283933639526,0.0034497410524636507,0.04039662331342697,0.0026837470941245556,0.0031419440638273954,0.03796655312180519,0.0024647086393088102,0.036021143198013306,0.0009355951333418489,0.014849215745925903,0.00886805821210146,0.05581620708107948,0.005874308291822672,0.05470011383295059,0.004672089591622353
108,0.0019929511472582817,0.03393179178237915,0.0019846779759973288,0.0335652157664299,0.0009362679556943476,0.015107229351997375,3.354626301188546e-07,0.004038307815790176,0.04012765735387802,0.003415070241317153,0.04042509198188782,0.0026656039990484715,0.0030630556866526604,0.037220340222120285,0.002673892304301262,0.03776482865214348,0.000931288639549166,0.014784754253923893,0.007405951153486967,0.04409996047616005,0.004888886120170355,0.04602658376097679,0.004150279797613621
109,0.0019682978745549917,0.033795710653066635,0.001979279797524214,0.03345097601413727,0.0009314256603829563,0.015040581114590168,3.354626301188546e-07,0.003983793780207634,0.039748840034008026,0.003361897310242057,0.040106840431690216,0.002634130883961916,0.00301280221901834,0.03706838935613632,0.002656322903931141,0.03784692659974098,0.0009294645860791206,0.01470012404024601,0.007298851385712624,0.04354341700673103,0.005227604880928993,0.04977213591337204,0.0041869524866342545
110,0.0019214007770642638,0.03336980566382408,0.0019367302302271128,0.033107608556747437,0.0009272007155232131,0.014977418817579746,3.354626301188546e-07,0.003881896147504449,0.0393020324409008,0.0032874082680791616,0.03973381966352463,0.002573894103989005,0.0029734447598457336,0.03686430677771568,0.002633380703628063,0.03785174340009689,0.0009238216443918645,0.01471814326941967,0.007343688048422337,0.04371235892176628,0.004925728775560856,0.0463375449180603,0.004114537034183741
111,0.001903498312458396,0.0332736112177372,0.0019389464287087321,0.033107031136751175,0.0009230551077052951,0.014916380867362022,3.354626301188546e-07,0.0038619423285126686,0.03939254209399223,0.0032694011460989714,0.03958038613200188,0.002561406698077917,0.0030973816756159067,0.037999074906110764,0.0025717844255268574,0.03720109537243843,0.0009194192825816572,0.014601337723433971,0.007201164960861206,0.04325806349515915,0.004954991862177849,0.048021458089351654,0.004102639388293028
112,0.001871174550615251,0.03297286853194237,0.0018809076864272356,0.03267329931259155,0.0009187801624648273,0.014852864667773247,3.354626301188546e-07,0.0038194856606423855,0.039127103984355927,0.0032265414483845234,0.03947928547859192,0.0025214520283043385,0.00296480068936944,0.036756936460733414,0.0030373663175851107,0.04138714820146561,0.0009151913109235466,0.014579963870346546,0.007183599751442671,0.04296678304672241,0.00466333981603384,0.0460423082113266,0.004107568878680468
113,0.001860317075625062,0.03293569013476372,0.0018771312898024917,0.03259362280368805,0.0009145229705609381,0.014791537076234818,3.354626301188546e-07,0.003752424381673336,0.03867467865347862,0.003212501062080264,0.03938554972410202,0.0024994879495352507,0.003313765861093998,0.039660412818193436,0.002564935712143779,0.037108756601810455,0.000911073642782867,0.01453442219644785,0.007103912532329559,0.042923703789711,0.004897023551166058,0.04818655550479889,0.004114025272428989
114,0.0018188433023169637,0.03245508670806885,0.0018314941553398967,0.03230655938386917,0.0009104794007726014,0.014735535718500614,3.354626301188546e-07,0.0036920548882335424,0.03865456581115723,0.0031029139645397663,0.038704462349414825,0.002441243501380086,0.003085474483668804,0.037495795637369156,0.002430860884487629,0.035594817250967026,0.0009073244291357696,0.014446023851633072,0.007008055225014687,0.04240413010120392,0.004830909427255392,0.047239597886800766,0.00399567699059844
115,0.0018171709962189198,0.032452624291181564,0.001835501054301858,0.032345402985811234,0.0009065554477274418,0.014677596278488636,3.354626301188546e-07,0.0036339277867227793,0.03809310123324394,0.003107041586190462,0.03882058337330818,0.0024292231537401676,0.0031411140225827694,0.0382218174636364,0.0023224640171974897,0.035132888704538345,0.0009039876749739051,0.014425781555473804,0.007371538784354925,0.04608399420976639,0.0046236091293394566,0.0457192100584507,0.004018611274659634
116,0.0017798574408516288,0.03213997930288315,0.0017952908528968692,0.03198125585913658,0.0009025626932270825,0.014620049856603146,3.354626301188546e-07,0.003606573911383748,0.0380861796438694,0.003022681688889861,0.038149818778038025,0.0023862486705183983,0.002900968072935939,0.03624606877565384,0.0023606540635228157,0.035771243274211884,0.0009000347927212715,0.014393935911357403,0.007220554631203413,0.04413500055670738,0.004687159787863493,0.04505758732557297,0.003953103441745043
117,0.0017900161910802126,0.03225680813193321,0.0017953688511624932,0.03197646141052246,0.0008990581845864654,0.014569842256605625,3.354626301188546e-07,0.0035191713832318783,0.03753683343529701,0.0029809658881276846,0.03803519904613495,0.002359146485105157,0.0028702581766992807,0.036086443811655045,0.0022874283604323864,0.03490964695811272,0.0008958136895671487,0.014308344572782516,0.006958079989999533,0.04256615787744522,0.004476319067180157,0.044065363705158234,0.003822802333161235
118,0.0017413662280887365,0.03178304061293602,0.0017837833147495985,0.03192761167883873,0.0008952193893492222,0.014514192007482052,3.354626301188546e-07,0.0035181036219000816,0.03778901323676109,0.0029754354618489742,0.03795907646417618,0.0023437258787453175,0.0029139246325939894,0.03634258732199669,0.0023135202936828136,0.03480802848935127,0.0008938487153500319,0.014255448244512081,0.0067876479588449,0.04203624650835991,0.00454670051112771,0.044267747551202774,0.0038157880771905184
119,0.0017455044435337186,0.031909286975860596,0.0017450733575969934,0.03157295659184456,0.0008917250670492649,0.014464383944869041,3.354626301188546e-07,0.0034212572500109673,0.03727182000875473,0.0029152571223676205,0.03766806423664093,0.0023002689704298973,0.003053313819691539,0.03758329898118973,0.0022554821334779263,0.0346061997115612,0.0008896642830222845,0.014197884127497673,0.00684381602331996,0.042442429810762405,0.004580677952617407,0.04440080374479294,0.0038539583329111338
120,0.0017073374474421144,0.031532853841781616,0.0017136577516794205,0.03127589449286461,0.0008880598470568657,0.014410869218409061,3.354626301188546e-07,0.003394183935597539,0.03713815286755562,0.0028600830119103193,0.03722817078232765,0.002265739720314741,0.002823830582201481,0.036007653921842575,0.0028268343303352594,0.03963806480169296,0.0008872383623383939,0.01417254563421011,0.007125182542949915,0.046375587582588196,0.004601896274834871,0.04469403997063637,0.003998715430498123
121,0.0016940194182097912,0.03151959180831909,0.0017019591759890318,0.031178954988718033,0.0008847513236105442,0.014359449036419392,3.354626301188546e-07,0.0033944800961762667,0.037205930799245834,0.0028527474496513605,0.03737134486436844,0.0022581941448152065,0.0029573903884738684,0.0370941236615181,0.002608870156109333,0.037893056869506836,0.0008835620828904212,0.014127048663794994,0.007590130902826786,0.0496118925511837,0.004333807155489922,0.044162310659885406,0.004023650195449591
122,0.00168519071303308,0.03136104717850685,0.001685497583821416,0.031102007254958153,0.0008584799361415207,0.01429323572665453,3.354626301188546e-07,0.0033312852028757334,0.036762334406375885,0.0027870074845850468,0.03684530034661293,0.0022208685986697674,0.0029297578148543835,0.037345826625823975,0.0022064028307795525,0.03406630456447601,0.000841101398691535,0.014059583656489849,0.006600277032703161,0.04160124063491821,0.004359251353889704,0.04346631467342377,0.0037056405562907457
123,0.001671171048656106,0.031238431110978127,0.0016579910879954696,0.030865434557199478,0.0008350972202606499,0.014186155050992966,3.354626301188546e-07,0.0032609449699521065,0.03654967620968819,0.002788580022752285,0.036992449313402176,0.002193714492022991,0.0038571786135435104,0.04568151384592056,0.0023480996023863554,0.035629358142614365,0.0008340872591361403,0.013887426815927029,0.006953801028430462,0.04316853731870651,0.004272103775292635,0.04398874193429947,0.004005423281341791
124,0.0016450086841359735,0.031000422313809395,0.0016618457157164812,0.030891554430127144,0.000829125929158181,0.014109805226325989,3.354626301188546e-07,0.003213621210306883,0.036245692521333694,0.0027630310505628586,0.036830250173807144,0.0021717012859880924,0.002726232400164008,0.03485937789082527,0.002172657987102866,0.033965710550546646,0.0008279092726297677,0.013923860155045986,0.006638576742261648,0.04282538592815399,0.004234226420521736,0.043748997151851654,0.0036314220633357763
125,0.0016189308371394873,0.03074956126511097,0.0016437828307971358,0.030763978138566017,0.0008250830578617752,0.014050684869289398,3.354626301188546e-07,0.0031963440123945475,0.03620985150337219,0.0026928484439849854,0.03638311102986336,0.002141685923561454,0.002741642529144883,0.03537633642554283,0.0023337937891483307,0.035467203706502914,0.00082700967323035,0.013755562715232372,0.006412445567548275,0.040574125945568085,0.004558444954454899,0.046555060893297195,0.0036931252107024193
126,0.0015956989955157042,0.030549928545951843,0.0016239563701674342,0.030601447448134422,0.0008213752298615873,0.013994027860462666,3.354626301188546e-07,0.003171751741319895,0.03622578829526901,0.0026586938183754683,0.03618695214390755,0.00211841007694602,0.002708801766857505,0.03501664847135544,0.002178566064685583,0.03368667885661125,0.0008208990329876542,0.013725084252655506,0.006633660290390253,0.04305977746844292,0.00420513516291976,0.043555308133363724,0.003620476694777608
